Razão Social,CNPJ,Linhas de Fornecimento,Tipo,Situação Documento,Documento,Status,Data de Vencimento,Situação Análise Documento
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749002401,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL E LIMPEZA,SERVICO,REGULAR,Certidão Negativa de Débitos Trabalhistas,A vencer,2026-12-29T00:00:00-04:00,NÃO ANALISADO
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749000115,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL E CONTROLE DE ACESSO,SERVICO,REGULAR,Comprovante de Inscrição Sintegra,A vencer,2026-12-23T00:00:00-04:00,NÃO ANALISADO
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749001863,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL E LIMPEZA,SERVICO,NEUTRO,Comprovante de Inscrição Sintegra,A vencer,2026-08-23T00:00:00-04:00,REPROVADO
TOP SERVICE SERVICOS E SISTEMAS S/A,00973749002401,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL E LIMPEZA,SERVICO,REGULAR,Comprovante de Inscrição Sintegra,A vencer,2027-07-02T00:00:00-04:00,NÃO ANALISADO
UP EMERGENCIAS LTDA,02906702000164,PRESTAÇÃO DE SERVIÇOS MÉDICOS E EMERGÊNCIAS MÉDICAS,SERVICO,,CERTIDÃO JUDICIAL CRIMINAL - TRF,Não anexado,,NÃO ANALISADO
UP EMERGENCIAS LTDA,02906702000164,PRESTAÇÃO DE SERVIÇOS MÉDICOS E EMERGÊNCIAS MÉDICAS,SERVICO,,CERTIDÃO JUDICIAL CÍVEL - TRF,Não anexado,,NÃO ANALISADO
UP EMERGENCIAS LTDA,02906702000164,PRESTAÇÃO DE SERVIÇOS MÉDICOS E EMERGÊNCIAS MÉDICAS,SERVICO,ALERTA,CERTIDÃO NEGATIVA RECEITA ESTADUAL,A vencer,,NÃO ANALISADO
UP EMERGENCIAS LTDA,02906702000164,PRESTAÇÃO DE SERVIÇOS MÉDICOS E EMERGÊNCIAS MÉDICAS,SERVICO,REGULAR,CERTIFICADO DE REGULARIDADE FGTS,A vencer,2026-08-09T00:00:00-04:00,NÃO ANALISADO
UP EMERGENCIAS LTDA,02906702000164,PRESTAÇÃO DE SERVIÇOS MÉDICOS E EMERGÊNCIAS MÉDICAS,SERVICO,ALERTA,CND Federal,A vencer,,NÃO ANALISADO
UP EMERGENCIAS LTDA,02906702000164,PRESTAÇÃO DE SERVIÇOS MÉDICOS E EMERGÊNCIAS MÉDICAS,SERVICO,REGULAR,Cartão CNPJ,A vencer,2026-12-23T00:00:00-04:00,NÃO ANALISADO
UP EMERGENCIAS LTDA,02906702000164,PRESTAÇÃO DE SERVIÇOS MÉDICOS E EMERGÊNCIAS MÉDICAS,SERVICO,REGULAR,Certidão Negativa de Débitos Trabalhistas,A vencer,2027-01-02T00:00:00-04:00,NÃO ANALISADO
UP EMERGENCIAS LTDA,02906702000164,PRESTAÇÃO DE SERVIÇOS MÉDICOS E EMERGÊNCIAS MÉDICAS,SERVICO,ALERTA,Comprovante de Inscrição Sintegra,A vencer,,NÃO ANALISADO
"VANDERLANDE INDUSTRIES DO BRASIL COMERCIALIZACAO, IMPORTACAO E INSTALACAO DE SISTEMAS DE BAGAGEM LTD",15006247000192,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE BHS,SERVICO,REGULAR,CERTIDÃO JUDICIAL CRIMINAL - TRF,A vencer,2026-09-23T00:00:00-04:00,NÃO ANALISADO
"VANDERLANDE INDUSTRIES DO BRASIL COMERCIALIZACAO, IMPORTACAO E INSTALACAO DE SISTEMAS DE BAGAGEM LTD",15006247000516,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE BHS,SERVICO,REGULAR,CERTIDÃO JUDICIAL CRIMINAL - TRF,A vencer,2026-10-12T00:00:00-04:00,NÃO ANALISADO
"VANDERLANDE INDUSTRIES DO BRASIL COMERCIALIZACAO, IMPORTACAO E INSTALACAO DE SISTEMAS DE BAGAGEM LTD",15006247000869,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE BHS,SERVICO,REGULAR,CERTIDÃO JUDICIAL CRIMINAL - TRF,A vencer,2026-10-12T00:00:00-04:00,NÃO ANALISADO
"VANDERLANDE INDUSTRIES DO BRASIL COMERCIALIZACAO, IMPORTACAO E INSTALACAO DE SISTEMAS DE BAGAGEM LTD",15006247000192,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE BHS,SERVICO,REGULAR,CERTIDÃO JUDICIAL CÍVEL - TRF,A vencer,2026-09-23T00:00:00-04:00,NÃO ANALISADO
"VANDERLANDE INDUSTRIES DO BRASIL COMERCIALIZACAO, IMPORTACAO E INSTALACAO DE SISTEMAS DE BAGAGEM LTD",15006247000516,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE BHS,SERVICO,REGULAR,CERTIDÃO JUDICIAL CÍVEL - TRF,A vencer,2026-10-12T00:00:00-04:00,NÃO ANALISADO
"VANDERLANDE INDUSTRIES DO BRASIL COMERCIALIZACAO, IMPORTACAO E INSTALACAO DE SISTEMAS DE BAGAGEM LTD",15006247000869,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE BHS,SERVICO,REGULAR,CERTIDÃO JUDICIAL CÍVEL - TRF,A vencer,2026-10-12T00:00:00-04:00,NÃO ANALISADO
"VANDERLANDE INDUSTRIES DO BRASIL COMERCIALIZACAO, IMPORTACAO E INSTALACAO DE SISTEMAS DE BAGAGEM LTD",15006247000192,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE BHS,SERVICO,REGULAR,CERTIDÃO NEGATIVA RECEITA ESTADUAL,A vencer,2026-12-25T00:00:00-04:00,NÃO ANALISADO
"VANDERLANDE INDUSTRIES DO BRASIL COMERCIALIZACAO, IMPORTACAO E INSTALACAO DE SISTEMAS DE BAGAGEM LTD",15006247000516,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE BHS,SERVICO,ALERTA,CERTIDÃO NEGATIVA RECEITA ESTADUAL,A vencer,,NÃO ANALISADO
"VANDERLANDE INDUSTRIES DO BRASIL COMERCIALIZACAO, IMPORTACAO E INSTALACAO DE SISTEMAS DE BAGAGEM LTD",15006247000869,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE BHS,SERVICO,ALERTA,CERTIDÃO NEGATIVA RECEITA ESTADUAL,A vencer,,NÃO ANALISADO
"VANDERLANDE INDUSTRIES DO BRASIL COMERCIALIZACAO, IMPORTACAO E INSTALACAO DE SISTEMAS DE BAGAGEM LTD",15006247000192,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE BHS,SERVICO,REGULAR,CERTIFICADO DE REGULARIDADE FGTS,A vencer,2026-08-22T00:00:00-04:00,NÃO ANALISADO
"VANDERLANDE INDUSTRIES DO BRASIL COMERCIALIZACAO, IMPORTACAO E INSTALACAO DE SISTEMAS DE BAGAGEM LTD",15006247000516,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE BHS,SERVICO,REGULAR,CERTIFICADO DE REGULARIDADE FGTS,Vencido,2026-07-29T00:00:00-04:00,NÃO ANALISADO
"VANDERLANDE INDUSTRIES DO BRASIL COMERCIALIZACAO, IMPORTACAO E INSTALACAO DE SISTEMAS DE BAGAGEM LTD",15006247000869,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE BHS,SERVICO,REGULAR,CERTIFICADO DE REGULARIDADE FGTS,A vencer,2026-08-22T00:00:00-04:00,NÃO ANALISADO
"VANDERLANDE INDUSTRIES DO BRASIL COMERCIALIZACAO, IMPORTACAO E INSTALACAO DE SISTEMAS DE BAGAGEM LTD",15006247000192,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE BHS,SERVICO,REGULAR,CND Federal,A vencer,2026-08-26T00:00:00-04:00,NÃO ANALISADO
"VANDERLANDE INDUSTRIES DO BRASIL COMERCIALIZACAO, IMPORTACAO E INSTALACAO DE SISTEMAS DE BAGAGEM LTD",15006247000516,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE BHS,SERVICO,ALERTA,CND Federal,A vencer,,NÃO ANALISADO
"VANDERLANDE INDUSTRIES DO BRASIL COMERCIALIZACAO, IMPORTACAO E INSTALACAO DE SISTEMAS DE BAGAGEM LTD",15006247000869,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE BHS,SERVICO,ALERTA,CND Federal,A vencer,,NÃO ANALISADO
"VANDERLANDE INDUSTRIES DO BRASIL COMERCIALIZACAO, IMPORTACAO E INSTALACAO DE SISTEMAS DE BAGAGEM LTD",15006247000192,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE BHS,SERVICO,REGULAR,Cartão CNPJ,A vencer,2027-06-25T00:00:00-04:00,NÃO ANALISADO
"VANDERLANDE INDUSTRIES DO BRASIL COMERCIALIZACAO, IMPORTACAO E INSTALACAO DE SISTEMAS DE BAGAGEM LTD",15006247000516,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE BHS,SERVICO,REGULAR,Cartão CNPJ,A vencer,2027-07-14T00:00:00-04:00,NÃO ANALISADO
"VANDERLANDE INDUSTRIES DO BRASIL COMERCIALIZACAO, IMPORTACAO E INSTALACAO DE SISTEMAS DE BAGAGEM LTD",15006247000869,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE BHS,SERVICO,REGULAR,Cartão CNPJ,A vencer,2027-07-14T00:00:00-04:00,NÃO ANALISADO
"VANDERLANDE INDUSTRIES DO BRASIL COMERCIALIZACAO, IMPORTACAO E INSTALACAO DE SISTEMAS DE BAGAGEM LTD",15006247000192,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE BHS,SERVICO,REGULAR,Certidão Negativa de Débitos Trabalhistas,A vencer,2026-12-22T00:00:00-04:00,NÃO ANALISADO
"VANDERLANDE INDUSTRIES DO BRASIL COMERCIALIZACAO, IMPORTACAO E INSTALACAO DE SISTEMAS DE BAGAGEM LTD",15006247000516,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE BHS,SERVICO,REGULAR,Certidão Negativa de Débitos Trabalhistas,A vencer,2027-01-10T00:00:00-04:00,NÃO ANALISADO
"VANDERLANDE INDUSTRIES DO BRASIL COMERCIALIZACAO, IMPORTACAO E INSTALACAO DE SISTEMAS DE BAGAGEM LTD",15006247000869,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE BHS,SERVICO,REGULAR,Certidão Negativa de Débitos Trabalhistas,A vencer,2027-01-10T00:00:00-04:00,NÃO ANALISADO
"VANDERLANDE INDUSTRIES DO BRASIL COMERCIALIZACAO, IMPORTACAO E INSTALACAO DE SISTEMAS DE BAGAGEM LTD",15006247000192,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE BHS,SERVICO,REGULAR,Comprovante de Inscrição Sintegra,A vencer,2027-06-25T00:00:00-04:00,NÃO ANALISADO
"VANDERLANDE INDUSTRIES DO BRASIL COMERCIALIZACAO, IMPORTACAO E INSTALACAO DE SISTEMAS DE BAGAGEM LTD",15006247000516,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE BHS,SERVICO,ALERTA,Comprovante de Inscrição Sintegra,A vencer,,NÃO ANALISADO
"VANDERLANDE INDUSTRIES DO BRASIL COMERCIALIZACAO, IMPORTACAO E INSTALACAO DE SISTEMAS DE BAGAGEM LTD",15006247000869,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE BHS,SERVICO,ALERTA,Comprovante de Inscrição Sintegra,A vencer,,NÃO ANALISADO
VERZANI & SANDRINI S.A.,57559387000995,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL E LIMPEZA,SERVICO,REGULAR,CERTIDÃO JUDICIAL CRIMINAL - TRF,A vencer,2026-09-30T00:00:00-04:00,NÃO ANALISADO
VERZANI & SANDRINI S.A.,57559387000995,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL E LIMPEZA,SERVICO,REGULAR,CERTIDÃO JUDICIAL CÍVEL - TRF,A vencer,2026-09-30T00:00:00-04:00,NÃO ANALISADO
VERZANI & SANDRINI S.A.,57559387000995,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL E LIMPEZA,SERVICO,REGULAR,CERTIDÃO NEGATIVA RECEITA ESTADUAL,A vencer,2026-08-20T00:00:00-04:00,NÃO ANALISADO
VERZANI & SANDRINI S.A.,57559387000995,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL E LIMPEZA,SERVICO,REGULAR,CERTIFICADO DE REGULARIDADE FGTS,A vencer,2026-08-09T00:00:00-04:00,NÃO ANALISADO
VERZANI & SANDRINI S.A.,57559387000995,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL E LIMPEZA,SERVICO,NEUTRO,CND Federal,A vencer,2026-09-13T00:00:00-04:00,APROVADO
VERZANI & SANDRINI S.A.,57559387000995,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL E LIMPEZA,SERVICO,REGULAR,Cartão CNPJ,A vencer,2027-07-02T00:00:00-04:00,NÃO ANALISADO
VERZANI & SANDRINI S.A.,57559387000995,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL E LIMPEZA,SERVICO,REGULAR,Certidão Negativa de Débitos Trabalhistas,A vencer,2026-12-29T00:00:00-04:00,NÃO ANALISADO
VERZANI & SANDRINI S.A.,57559387000995,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL E LIMPEZA,SERVICO,NEUTRO,Comprovante de Inscrição Sintegra,A vencer,2027-01-15T00:00:00-04:00,APROVADO
VISEL VIGILANCIA E SEGURANCA LTDA,32401341000165,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL,SERVICO,ALERTA,CERTIDÃO JUDICIAL CRIMINAL - TRF,A vencer,,NÃO ANALISADO
VISEL VIGILANCIA E SEGURANCA LTDA,32401341000165,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL,SERVICO,ALERTA,CERTIDÃO JUDICIAL CÍVEL - TRF,A vencer,,NÃO ANALISADO
VISEL VIGILANCIA E SEGURANCA LTDA,32401341000165,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL,SERVICO,ALERTA,CERTIDÃO NEGATIVA RECEITA ESTADUAL,A vencer,,NÃO ANALISADO
VISEL VIGILANCIA E SEGURANCA LTDA,32401341000165,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL,SERVICO,REGULAR,CERTIFICADO DE REGULARIDADE FGTS,A vencer,2026-08-31T00:00:00-04:00,NÃO ANALISADO
VISEL VIGILANCIA E SEGURANCA LTDA,32401341000165,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL,SERVICO,ALERTA,CND Federal,A vencer,,NÃO ANALISADO
VISEL VIGILANCIA E SEGURANCA LTDA,32401341000165,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL,SERVICO,REGULAR,Cartão CNPJ,A vencer,2027-07-03T00:00:00-04:00,NÃO ANALISADO
VISEL VIGILANCIA E SEGURANCA LTDA,32401341000165,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL,SERVICO,REGULAR,Certidão Negativa de Débitos Trabalhistas,A vencer,2026-12-30T00:00:00-04:00,NÃO ANALISADO
VISEL VIGILANCIA E SEGURANCA LTDA,32401341000165,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL,SERVICO,ALERTA,Comprovante de Inscrição Sintegra,A vencer,,NÃO ANALISADO
WSO TECNOLOGIA E ENERGIAS RENOVAVEIS LTDA.,05617497000105,FORNECIMENTO DE SERVIÇOS DE CONSTRUÇÃO DE USINA SOLAR,SERVICO,REGULAR,CERTIDÃO JUDICIAL CRIMINAL - TRF,A vencer,2026-10-01T00:00:00-04:00,NÃO ANALISADO
WSO TECNOLOGIA E ENERGIAS RENOVAVEIS LTDA.,05617497000105,FORNECIMENTO DE SERVIÇOS DE CONSTRUÇÃO DE USINA SOLAR,SERVICO,REGULAR,CERTIDÃO JUDICIAL CÍVEL - TRF,A vencer,2026-10-01T00:00:00-04:00,NÃO ANALISADO
WSO TECNOLOGIA E ENERGIAS RENOVAVEIS LTDA.,05617497000105,FORNECIMENTO DE SERVIÇOS DE CONSTRUÇÃO DE USINA SOLAR,SERVICO,REGULAR,CERTIDÃO NEGATIVA RECEITA ESTADUAL,Vencido,2026-08-01T00:00:00-04:00,NÃO ANALISADO
WSO TECNOLOGIA E ENERGIAS RENOVAVEIS LTDA.,05617497000105,FORNECIMENTO DE SERVIÇOS DE CONSTRUÇÃO DE USINA SOLAR,SERVICO,REGULAR,CERTIFICADO DE REGULARIDADE FGTS,A vencer,2026-08-09T00:00:00-04:00,NÃO ANALISADO
WSO TECNOLOGIA E ENERGIAS RENOVAVEIS LTDA.,05617497000105,FORNECIMENTO DE SERVIÇOS DE CONSTRUÇÃO DE USINA SOLAR,SERVICO,ALERTA,CND Federal,A vencer,,NÃO ANALISADO
WSO TECNOLOGIA E ENERGIAS RENOVAVEIS LTDA.,05617497000105,FORNECIMENTO DE SERVIÇOS DE CONSTRUÇÃO DE USINA SOLAR,SERVICO,REGULAR,Cartão CNPJ,A vencer,2027-07-03T00:00:00-04:00,NÃO ANALISADO
WSO TECNOLOGIA E ENERGIAS RENOVAVEIS LTDA.,05617497000105,FORNECIMENTO DE SERVIÇOS DE CONSTRUÇÃO DE USINA SOLAR,SERVICO,REGULAR,Certidão Negativa de Débitos Trabalhistas,A vencer,2026-12-30T00:00:00-04:00,NÃO ANALISADO
WSO TECNOLOGIA E ENERGIAS RENOVAVEIS LTDA.,05617497000105,FORNECIMENTO DE SERVIÇOS DE CONSTRUÇÃO DE USINA SOLAR,SERVICO,ALERTA,Comprovante de Inscrição Sintegra,A vencer,,NÃO ANALISADO
